R1_input,R2_input,R1_top,R2_top,R1_bot,R2_bot
crRNA0015:62-84_randomDouble_316,738.869092298187,672.700049192666,567.769977746265,659.41239560871,714.880483075124,713.848916527903
crRNA0015:62-84_randomDouble_317,511.251452690866,468.661689718264,561.504706681863,564.339113251787,638.205911640776,614.305133977657
crRNA0015:62-84_randomDouble_318,525.850896567342,574.171947992012,447.44456773333,474.75759986869,557.934174838782,578.950829623461
crRNA0015:62-84_randomDouble_322,564.065011337911,526.51124463843,609.469198852317,555.956721414781,514.899793083486,607.298381047575
crRNA0015:62-84_randomDouble_323,619.464244506699,680.16435726951,617.110974737673,583.546159892404,673.544300371818,668.214645924115
crRNA0015:62-84_randomDouble_329,842.650933054281,771.236069867982,844.12270095154,1110.76238874563,897.593106156561,927.638104069134
crRNA0015:62-84_randomDouble_331,517.530979513847,533.222900981991,605.321613663056,500.97629552147,553.082132887038,706.425279575824
crRNA0015:62-84_randomDouble_342,483.766233795491,540.439620948086,554.745497430288,499.24256698293,523.106007131293,542.915596264217
crRNA0015:62-84_randomDouble_344,542.311701081898,492.02535768957,385.826149662546,439.304019941613,516.181016939182,511.229281884946
crRNA0015:62-84_randomDouble_345,647.80131575249,630.662927800307,663.520569574078,643.759717307783,663.268697780714,688.372056926408
crRNA0015:62-84_randomDouble_355,514.243465429641,528.14206799817,477.048218191798,484.834124121852,538.681480548712,576.987917409868
crRNA0015:62-84_randomDouble_358,599.404878795429,582.64337080249,500.784145440818,435.548809969838,546.229977658409,630.114163687113
crRNA0015:62-84_randomDouble_367,454.121541377539,482.372851688015,385.154641268541,444.822914793418,525.16569656806,557.160948067841
crRNA0015:62-84_randomDouble_381,600.852535790564,585.028616611324,598.582069986752,511.181336134976,538.989871476815,601.857948909477
crRNA0015:62-84_randomDouble_388,488.350389283364,547.052288389121,490.899827685889,451.083160798403,455.228434733669,467.00859739425
crRNA0015:62-84_randomDouble_390,489.465927903956,420.673896613477,452.758261218971,443.490768161258,502.892969007765,514.714818351324
crRNA0015:62-84_randomDouble_397,542.560779492836,551.029781317688,609.055224200064,534.43899006543,585.616014135474,556.560187589967
crRNA0015:62-84_randomDouble_399,556.013726372476,599.542136668304,505.77394230341,480.661188110446,592.85166021968,669.216563579034
crRNA0015:62-84_randomDouble_404,655.356978127647,678.904809594777,612.26636505341,656.143489652075,773.681517329511,714.149058786382
crRNA0015:62-84_randomDouble_405,624.320527246537,681.138691345232,655.651001545062,703.290493512239,784.845366612675,658.391576546379
crRNA0015:62-84_randomDouble_413,457.165223803572,559.114178001166,510.033754178569,511.249544827614,599.843428102408,575.327620792621
crRNA0015:62-84_randomDouble_426,508.07086879893,475.717032801164,501.62253989841,462.637062686995,474.769723393107,608.469380208835
crRNA0015:62-84_randomDouble_427,509.897468714177,462.814414724967,427.776814193826,489.519099936265,455.721604920326,505.766792943628
crRNA0015:62-84_randomDouble_449,351.718298406131,380.988014697845,381.1963597675,406.531494408466,404.75412429405,439.784222152128
crRNA0015:62-84_randomDouble_450,532.245736092819,551.688765572009,505.288077044642,541.36039583165,571.509391362013,511.795850256811
crRNA0015:62-84_randomDouble_453,591.397248337342,623.042782507779,583.753063650356,511.936162430601,632.666112889564,690.3422318155
crRNA0015:62-84_randomDouble_454,596.74646961851,628.091029344863,633.033914166848,615.809808267771,641.867226320405,662.32374284892
crRNA0015:62-84_randomDouble_462,396.150917539546,353.718935855353,428.839583302476,431.286313199081,413.602856697691,434.363658340091
crRNA0015:62-84_randomDouble_465,410.937889088994,317.903137313347,340.018626566253,382.614451302507,376.564173521767,400.707803544967
crRNA0015:62-84_randomDouble_468,442.042181430586,375.915713529001,384.013603017589,392.315210312091,375.656653838028,417.868869321552
crRNA0015:62-84_randomDouble_474,396.277365992828,356.056218045179,361.516060996493,411.055801887096,426.074086578259,344.945374305252
crRNA0015:62-84_randomDouble_480,581.634992037497,459.351751312161,448.314814416753,498.302913946892,513.417399129225,555.861126281938
crRNA0015:62-84_randomDouble_483,502.565265226392,449.570547296674,448.780273758771,477.150918098615,549.527738201182,510.751807285082
crRNA0015:62-84_randomDouble_485,549.863851543454,597.377276871337,634.547387276122,484.253905817706,601.078010965667,575.712204529931
crRNA0015:62-84_randomDouble_491,648.311556082446,562.181618580651,567.199162699334,586.793640063958,594.902427637346,672.81291268954
crRNA0015:62-84_randomDouble_494,495.283234745378,508.449833755536,439.854805263885,426.058814249961,524.032279189216,530.969728916035
crRNA0015:62-84_randomDouble_500,622.34439809254,669.830363125197,538.169105409786,541.179736196237,612.779469735573,558.381650967202
crRNA0015:62-84_randomDouble_501,636.632464526314,633.349857574315,561.798146589954,672.903315077719,768.375996673672,684.820449062116
crRNA0015:62-84_randomDouble_509,595.100351824309,582.751979577816,563.362675881749,616.136028515702,607.555007277286,618.386661212597
crRNA0015:62-84_randomDouble_511,479.087529849338,549.780308121096,433.140747638137,450.940220629051,521.467990384654,468.576393741913
crRNA0015:62-84_randomDouble_512,506.972246745585,561.585282106091,525.253828532451,445.217472605399,592.82354893222,581.569279413483
crRNA0015:62-84_randomDouble_513,448.311104687911,493.644740752389,472.762204201479,465.542165206348,570.261519655368,484.178129550814
crRNA0212:545-567_randomDouble_006,733.769599706438,753.514687898045,683.381776876065,823.704581651013,743.738273469591,641.75525883813
crRNA0212:545-567_randomDouble_007,827.450652325271,874.656379534556,949.030025608477,1058.19763919173,807.293456828188,682.741511222073
crRNA0212:545-567_randomDouble_011,699.789752721076,773.878905837151,893.777548345385,866.59069395941,762.246678176587,697.836310170039
crRNA0212:545-567_randomDouble_018,755.794906712176,699.164797327994,724.967392148368,789.411172375125,772.554434624705,682.037802165461
crRNA0212:545-567_randomDouble_019,753.482706938602,918.509780603974,732.684864889403,827.110170152774,973.860434001886,785.372014316682
crRNA0212:545-567_randomDouble_022,639.551723237912,614.235268423636,678.607959714785,677.687010324468,587.295012004374,560.307260707472
crRNA0212:545-567_randomDouble_030,624.181450998737,642.034968455507,623.522778885625,666.747823522135,582.084378174221,605.37405158998
crRNA0212:545-567_randomDouble_034,726.017767217513,815.72240899199,842.299140282851,855.081065033371,747.977481236546,715.085216211199
crRNA0212:545-567_randomDouble_039,716.383001701672,756.152206242298,752.608071586498,786.318564583308,759.774308839814,695.181881589844
crRNA0212:545-567_randomDouble_043,638.703167695711,772.915052692936,827.957874198582,634.33055125417,882.065359262141,901.216947964888
crRNA0212:545-567_randomDouble_053,783.062432130284,725.932905849471,632.246995669896,629.588698439761,770.521352707309,913.26660420405
crRNA0212:545-567_randomDouble_055,801.09131112522,793.038329517779,889.123212671225,757.202500963235,800.088780584573,815.966404356403
crRNA0212:545-567_randomDouble_056,847.338455479004,819.753867206154,693.076793265786,933.038620167868,832.252373118751,803.886950650405
crRNA0212:545-567_randomDouble_058,737.36083356701,781.042759691137,594.375532870411,677.064055123539,855.751732371271,720.114396794115
crRNA0212:545-567_randomDouble_060,667.528029098635,694.500792459747,653.513631002163,744.394583341038,739.032027540084,732.838087491704
crRNA0212:545-567_randomDouble_066,576.508647027403,597.616528686413,552.815435139071,573.935648675454,653.843792035559,736.053878017383
crRNA0212:545-567_randomDouble_068,525.903319282338,521.060283341723,499.08384470027,548.322120030806,561.546447911972,564.581688122487
crRNA0212:545-567_randomDouble_069,557.466267592093,584.596419494761,729.149253678935,693.166356634477,424.889599030315,403.17386481341
crRNA0212:545-567_randomDouble_077,394.993766241763,462.324943487398,471.550548127561,423.727846650796,532.81706244603,519.555009223776
crRNA0212:545-567_randomDouble_078,765.853141369021,827.739387439338,667.042941187803,797.76623567002,749.022223280941,645.225407323515
crRNA0212:545-567_randomDouble_081,618.476406333219,603.568010152913,544.761607929279,720.443763720067,674.398471372426,561.347551187146
crRNA0212:545-567_randomDouble_085,668.813613792687,694.875026793457,633.29030923503,650.528130727628,613.912879777664,634.86468089236
crRNA0212:545-567_randomDouble_090,530.383987278418,484.691935308441,501.201925598315,490.605561948986,463.375342301176,546.448795277499
crRNA0212:545-567_randomDouble_093,531.951594597857,584.074372141665,562.239388856598,507.180670490601,574.002154140913,566.944868147358
crRNA0212:545-567_randomDouble_104,395.827784433776,435.932989114163,446.705342433574,475.234347150338,519.422492099627,534.674690794836
crRNA0212:545-567_randomDouble_109,408.751264584812,422.718200861154,458.680410760734,397.614874275616,429.453497152743,434.601231999742
crRNA0212:545-567_randomDouble_111,514.414961424546,486.627584757657,486.575491643664,568.587730435603,579.371133211911,519.897710482794
crRNA0212:545-567_randomDouble_114,391.263954016521,403.906255231499,360.062573310569,359.680316746415,369.523976199602,464.936827223796
crRNA0212:545-567_randomDouble_119,496.879779994285,534.381423324397,499.417644296496,481.997830232228,550.530471801426,538.807853944765
crRNA0212:545-567_randomDouble_122,364.144925553123,326.412469003887,284.809969715093,358.887306536986,300.314457937662,303.928883008679
crRNA0212:545-567_randomDouble_124,462.978843793944,539.651928085556,419.573460771393,322.315548031799,518.749178126252,579.453743125723
crRNA0212:545-567_randomDouble_126,262.211651876005,310.978460452708,222.185167235018,290.35444555871,303.925610841815,287.295105919197
crRNA0212:545-567_randomDouble_128,190.499782905649,225.867340573329,277.960754486198,232.726187485988,281.460853757704,210.318749134154
crRNA0212:545-567_randomDouble_132,283.315789874202,293.847714220704,241.608428766825,220.185995144826,308.285910649785,298.191369701308
crRNA0212:545-567_randomDouble_133,215.73146135895,208.513979573607,201.525995509176,225.274806008274,250.734637545256,270.210092814865
crRNA0212:545-567_randomDouble_137,175.968841980436,182.475363041011,190.548249534351,160.060697012991,210.052754705629,177.085685582919
crRNA0212:545-567_randomDouble_141,739.319406785761,765.231223773638,729.534912733395,729.615307920813,683.496230203619,672.84734249469
crRNA0212:545-567_randomDouble_143,360.347704346836,378.514791351996,392.509438665949,380.083547407812,402.01075799932,427.854737772324
crRNA0212:545-567_randomDouble_149,686.283194116776,708.498964269105,790.107691624692,727.651560303427,673.835611352979,774.028162303768
crRNA0212:545-567_randomDouble_151,673.974183412251,680.743654576925,581.906668119238,695.600997781609,780.211579083626,728.675185782316
crRNA0212:545-567_randomDouble_158,613.21529069238,623.792919848395,564.886766542402,560.536779774575,632.885252850547,587.446352600064
crRNA0212:545-567_randomDouble_159,585.725523032164,621.198561303677,591.855796775405,550.570046774802,591.724972089612,624.917326744754
crRNA0212:545-567_randomDouble_195,672.897986159417,709.741573237045,719.401281117872,706.919042459695,779.417552623064,710.937721100416
crRNA0212:545-567_randomDouble_203,595.480958073487,636.858363500729,688.903377675426,604.922086743349,675.431427850986,675.215991786803
crRNA0212:545-567_randomDouble_212,550.553729263466,574.202952145716,519.764865801259,513.409580741525,623.514360356781,522.189343447308
crRNA0212:545-567_randomDouble_216,567.116587808485,559.28335003371,573.821549133198,610.120968634751,561.518283662529,539.946358570132
crRNA0212:545-567_randomDouble_218,606.677828910611,608.569703231278,660.941321477404,688.272557773997,676.626963544443,530.036285880898
crRNA0212:545-567_randomDouble_222,618.1813558865,636.328201472988,739.082477558203,718.339517743477,712.462437258053,644.424081600968
crRNA0212:545-567_randomDouble_223,545.217245482894,510.191198466194,590.933918688823,515.387550472988,544.477583573535,621.75542624325
crRNA0212:545-567_randomDouble_226,672.574737610375,662.96793082675,612.388805820216,719.098577974214,721.241864374512,676.917120050379
crRNA0212:545-567_randomDouble_234,772.089261526276,790.58265912464,744.974088640942,828.452120981336,720.495836109974,661.741796346893
crRNA0212:545-567_randomDouble_240,739.732625821549,676.938128216053,611.39879032113,699.722890819847,590.307406203227,587.278871103764
crRNA0212:545-567_randomDouble_249,570.659593627894,559.679443829087,512.745189616716,581.738742995524,577.563355926593,526.341645600966
crRNA0212:545-567_randomDouble_253,478.349527574973,466.516208903602,487.838984741241,587.601026647059,384.835151650089,359.894766489823
crRNA0212:545-567_randomDouble_270,512.269875574931,539.801615960377,493.734647809964,466.788303625359,548.355337732528,553.183224283323
crRNA0212:545-567_randomDouble_281,535.976990571676,619.171091394089,589.796530558602,555.469922574467,666.87825907885,554.118350845591
crRNA0212:545-567_randomDouble_290,575.983724966518,620.77336417296,536.094112103318,534.835823813173,580.962565209629,611.255815457562
crRNA0212:545-567_randomDouble_299,419.711242933851,467.139586746097,510.431144583731,499.785589429193,413.430433516996,430.408437520289
crRNA0212:545-567_randomDouble_302,562.616531606727,557.177031221702,607.606798057501,577.911563590536,677.634809590457,679.217370947028
crRNA0212:545-567_randomDouble_312,531.832345385897,548.761060920897,545.936298939094,639.823633426194,622.286966826898,586.173629056017
crRNA0212:545-567_randomDouble_314,458.254993057009,452.134249885614,445.000267101835,443.234281761248,488.599066247185,559.454845604923
crRNA0212:545-567_randomDouble_315,445.576650215905,399.317850676762,471.160109084888,441.703868703249,434.43475565187,512.333010045283
crRNA0212:545-567_randomDouble_319,542.107651028597,533.227948545326,487.179900779658,538.466297267011,509.358422246807,506.426093559925
crRNA0212:545-567_randomDouble_320,621.377164182696,561.273958989536,527.563722571603,573.466605107553,600.813111373257,638.237207954423
crRNA0212:545-567_randomDouble_326,637.155892838038,896.034591950104,700.045980256081,575.933762154013,719.89684628788,614.406199216864
crRNA0212:545-567_randomDouble_328,517.290974972054,596.143109670989,431.896764078534,413.446561109185,577.495214213573,487.749406681672
crRNA0212:545-567_randomDouble_338,565.409995026234,642.038539982062,681.221800772644,666.869464551244,655.095427783472,636.778318119736
crRNA0212:545-567_randomDouble_340,612.983833453795,480.552973215018,550.675880481635,594.390956458852,474.661334253986,580.947495977863
crRNA0212:545-567_randomDouble_349,715.774752518573,633.814073908827,501.074198939453,709.046763902054,602.337091170888,548.865400658547
crRNA0212:545-567_randomDouble_353,731.210312553267,599.310502616329,659.823420611863,678.945906863142,635.77200501592,695.675907897256
crRNA0212:545-567_randomDouble_362,604.239931795987,554.246888550472,495.024431494793,477.720699826144,528.769257494735,577.237591494174
