R1_input,R2_input,R1_top,R2_top,R1_bot,R2_bot
crRNA1302:1591-1613_FirstOrder_11,472.089663424453,418.784219808249,595.183096970089,522.35074095113,295.041794167398,421.340124167375
crRNA1302:1591-1613_FirstOrder_12,526.424511478965,439.915533651784,559.421022474033,637.521824459452,417.338910920724,357.051138085498
crRNA1302:1591-1613_FirstOrder_13,544.239215759133,398.293248808457,698.637669619397,415.341387770169,414.281483001891,306.609010544334
crRNA1302:1591-1613_FirstOrder_14,600.355534241663,460.406504651576,569.638758044335,454.336321556452,559.509309146465,434.19792138375
crRNA1302:1591-1613_FirstOrder_15,470.308192996436,303.522507934419,346.125792443979,358.209275478639,345.489354828145,365.952690004527
crRNA1302:1591-1613_FirstOrder_16,466.745252140403,502.669132338647,490.451307374494,372.719018282837,524.348888079884,582.557120034234
crRNA1302:1591-1613_FirstOrder_17,479.21554513652,461.687190339063,440.639846469272,401.738503891234,499.889464729219,556.841525601483
crRNA1302:1591-1613_FirstOrder_18,522.861570622932,583.352330650328,687.142717102807,589.458301420546,466.257757622054,500.465030114299
crRNA1302:1591-1613_FirstOrder_19,544.239215759133,425.827991089427,500.669042944796,509.654715997457,504.475606607469,602.338346520965
crRNA1302:1591-1613_FirstOrder_20,364.310702529436,347.065821308977,394.660036402913,248.479345521892,298.099222086231,425.296369464721
crRNA1302:1591-1613_FirstOrder_21,480.106280350529,484.099189870086,734.399744115454,701.908808153081,577.853876659464,481.672864951905
crRNA1302:1591-1613_FirstOrder_22,612.82582723778,656.351414837087,961.744360554673,756.320343668824,545.750883511716,417.383878870028
crRNA1302:1591-1613_FirstOrder_23,516.626424124873,498.827075276186,655.212293445614,746.344895490937,472.372613459721,406.504204302326
crRNA1316:1625-1647_FirstOrder_01,589.666711673562,566.703416712997,461.075317609876,654.752144039437,510.590462445135,522.224379249704
crRNA1316:1625-1647_FirstOrder_02,663.597734436259,690.929928399236,628.390737573571,776.271240024596,664.990572346209,650.802351413456
crRNA1316:1625-1647_FirstOrder_03,744.654638911024,762.648326898508,807.201110053855,796.222136380368,692.507423615707,768.500649009507
crRNA1316:1625-1647_FirstOrder_04,722.386258560814,788.902383491991,711.409839082274,670.168745768898,772.000549505369,694.321049684265
crRNA1316:1625-1647_FirstOrder_05,870.248304086209,790.823412023222,789.320072805827,896.883477084492,827.034252044365,752.675667820122
crRNA1316:1625-1647_FirstOrder_06,737.528757198957,828.603639804088,768.884601665223,813.452455960353,802.5748286937,633.988308899735
crRNA1316:1625-1647_FirstOrder_07,464.963781712386,543.651074338231,485.342439589343,597.620031747907,446.384476149639,497.49784614129
crRNA1316:1625-1647_FirstOrder_08,570.961272179386,575.027873681663,581.133710560924,665.634451142586,580.911304578297,670.583577900188
crRNA1316:1625-1647_FirstOrder_09,603.027739883688,494.985018213725,404.877771973215,535.953624830066,513.647890363968,433.208860059413
crRNA1316:1625-1647_FirstOrder_10,716.151112062755,762.648326898508,514.718429353961,730.021434836215,869.838242908029,626.075818305043
crRNA1316:1625-1647_FirstOrder_11,673.395821790352,755.604555617329,584.965361399788,821.614186287715,739.897556357621,840.702125686076
crRNA1316:1625-1647_FirstOrder_12,807.89683910562,868.304896116185,628.390737573571,660.193297591011,914.17094773111,815.975592577662
crRNA1316:1625-1647_FirstOrder_13,522.861570622932,512.2742749948,269.492775666714,414.434528844907,420.396338839557,469.804129059866
crRNA1316:1625-1647_FirstOrder_14,786.519193969419,758.806269836047,776.547903342949,722.766563434115,761.299551789453,705.200724251967
crRNA1316:1625-1647_FirstOrder_15,676.958762646385,867.664553272442,615.618568110693,681.051052872046,891.240238339861,717.069460144006
crRNA1316:1625-1647_FirstOrder_16,611.044356809764,758.806269836047,600.29196475524,657.472720815224,787.287689099534,848.614616280768
crRNA1316:1625-1647_FirstOrder_17,744.654638911024,740.236327367485,639.885690090161,457.056898332239,736.840128438787,804.106856685623
crRNA1316:1625-1647_FirstOrder_18,707.243759922671,720.385699211437,837.854316764761,824.334763063502,655.818288589709,580.578997385561
crRNA1316:1625-1647_FirstOrder_19,839.072571595914,655.0707291496,538.985551333429,682.864770722571,845.378819557364,811.030285955979
crRNA1316:1625-1647_FirstOrder_20,653.799647082167,656.351414837087,518.550080192825,530.512471278491,613.014297726045,639.922676845754
crRNA1316:1625-1647_FirstOrder_21,554.928038327234,480.897475651368,438.085412576697,478.821512538536,478.487469297387,504.421275411646
crRNA1316:1625-1647_FirstOrder_22,532.659657977024,536.607303057053,485.342439589343,539.581060531115,646.64600483321,647.835167440447
crRNA1316:1625-1647_FirstOrder_23,855.996540662074,986.127979364989,565.807107205471,621.198363804729,827.034252044365,657.725780683812
crRNA1331:1660-1682_FirstOrder_01,323.33688268505,310.566279215597,306.532067109059,356.395557628115,285.869510410899,344.193340869123
crRNA1331:1660-1682_FirstOrder_02,310.866589688932,353.469249746412,218.404097815205,321.934918468144,241.536805587818,275.9481094899
crRNA1331:1660-1682_FirstOrder_03,280.581592412647,247.172337684991,250.334521472398,198.602104632461,256.823945181984,242.320024462457
crRNA1331:1660-1682_FirstOrder_04,303.740707976865,247.812680528734,257.997823150125,298.356586411322,238.479377668985,288.805906706275
crRNA1331:1660-1682_FirstOrder_05,573.633477821411,562.861359650536,457.243666771013,511.468433847981,515.176604323385,694.321049684265
crRNA1331:1660-1682_FirstOrder_06,451.60275350226,463.608218870294,449.580365093286,418.968823471219,435.683478433723,464.858822438183
crRNA1331:1660-1682_FirstOrder_07,450.712018288251,508.432217932339,527.490598816839,440.733437677516,765.885693667702,545.961851033781
crRNA1331:1660-1682_FirstOrder_08,383.016142023613,334.258964434107,314.195368786785,321.028059542882,287.398224370315,351.116770139479
crRNA1331:1660-1682_FirstOrder_09,166.567485019571,171.611882123258,132.830562413926,192.254092155624,146.756540103991,187.921651623946
crRNA1331:1660-1682_FirstOrder_10,318.883206615008,391.889820371022,282.264945129592,327.376072019719,403.580485285975,325.401175706728
crRNA1331:1660-1682_FirstOrder_11,358.966291245386,325.934507465441,245.225653687247,314.680047066045,275.168512694983,275.9481094899
crRNA1331:1660-1682_FirstOrder_12,451.60275350226,512.914617838543,528.767815763127,446.17459122909,486.13103909447,508.377520708992
crRNA1331:1660-1682_FirstOrder_13,363.419967315428,295.838393809497,252.888955364974,264.802806176614,284.340796451482,412.438572248346
crRNA1331:1660-1682_FirstOrder_14,374.108789883529,313.767993434315,293.759897646182,247.572486596629,313.386361680397,301.663703922651
crRNA1331:1660-1682_FirstOrder_15,125.593665175185,106.937254905164,108.563440434458,134.215120938832,87.1366956867446,125.610788190743
crRNA1331:1660-1682_FirstOrder_16,187.054394941764,214.514852654072,171.147070802558,231.249025941906,114.653546956243,201.768510164658
crRNA1331:1660-1682_FirstOrder_17,273.455710700579,204.269367154176,264.383907881563,234.876461642956,217.077382237153,256.166883003169
crRNA1331:1660-1682_FirstOrder_18,286.816738910705,217.076224029046,242.671219794672,279.312548980812,215.548668277737,228.473165921745
crRNA1331:1660-1682_FirstOrder_19,310.866589688932,307.36456499688,279.710511237016,325.562354169194,281.283368532649,268.035618895208
crRNA1331:1660-1682_FirstOrder_20,120.249253891134,89.6479981240899,118.78117600476,131.494544163045,76.4356979708286,121.654542893397
crRNA1331:1660-1682_FirstOrder_21,412.41040408589,382.925020558613,325.690321303375,403.552221741758,377.592347975893,461.891638465174
crRNA1331:1660-1682_FirstOrder_22,434.6787844361,509.712903619826,455.966449824725,407.179657442808,458.614187824971,436.176044032423
crRNA1331:1660-1682_FirstOrder_23,483.669221206562,470.651990151472,490.451307374494,514.189010623768,386.764631732393,507.388459384655
crRNA1358:1730-1752_FirstOrder_01,665.379204864276,663.395186118265,542.817202172292,601.247467448957,531.992457876967,869.384904091836
crRNA1358:1730-1752_FirstOrder_02,602.13700466968,461.687190339063,480.233571804192,562.252533662675,495.303322850969,456.946331843491
crRNA1358:1730-1752_FirstOrder_03,616.388768093814,845.252553741419,651.38064260675,770.830086473022,761.299551789453,879.275517335202
crRNA1358:1730-1752_FirstOrder_04,711.697435992713,699.254385367901,537.708334387141,583.110288943709,765.885693667702,583.54618135857
crRNA1358:1730-1752_FirstOrder_05,336.697910895176,514.835646369774,401.046121134352,406.272798517545,371.477492138227,368.919873977537
crRNA1358:1730-1752_FirstOrder_06,193.289541439823,142.7964541548,145.602731876803,173.210054725114,126.883258631575,142.424830704465
crRNA1358:1730-1752_FirstOrder_07,447.149077432218,492.423646838751,453.41201593215,533.233048054278,415.810196961307,599.371162547955
crRNA1358:1730-1752_FirstOrder_08,684.975379572461,573.747187994176,406.154988919503,614.850351327892,506.004320566885,519.257195276694
crRNA1358:1730-1752_FirstOrder_09,744.654638911024,666.596900336983,526.213381870551,613.94349240263,790.345117018367,822.899021848018
crRNA1358:1730-1752_FirstOrder_10,584.322300389512,642.26387227473,588.797012238651,525.071317726917,609.956869807212,734.872563982064
crRNA1358:1730-1752_FirstOrder_11,309.975854474924,293.917365278266,195.414192782025,306.518316738684,279.754654573233,323.423053058055
crRNA1358:1730-1752_FirstOrder_12,521.080100194915,453.362733370398,436.808195630409,433.478566275417,409.695341123641,604.316469169638
crRNA1358:1730-1752_FirstOrder_13,344.714527821252,354.109592590155,270.769992613002,182.278643977738,308.800219802147,377.821425896566
crRNA1358:1730-1752_FirstOrder_14,478.324809922512,453.362733370398,361.452395799432,394.483632489135,345.489354828145,448.044779924462
crRNA1358:1730-1752_FirstOrder_15,431.115843580066,534.045931682079,385.719517778899,523.257599876392,535.0498857958,532.114992493069
crRNA1358:1730-1752_FirstOrder_16,474.761869066478,555.177245525614,500.669042944796,443.454014453303,640.531148995543,670.583577900188
crRNA1358:1730-1752_FirstOrder_17,691.21052607052,776.735869460865,733.122527169166,613.036633477368,807.16097057195,818.942776550672
crRNA1358:1730-1752_FirstOrder_18,607.48141595373,498.186732432443,509.609561568811,526.885035577442,547.279597471133,669.594516575851
crRNA1358:1730-1752_FirstOrder_19,415.082609727915,388.047763308561,284.819379022167,299.263445336585,383.707203813559,394.635468410287
crRNA1358:1730-1752_FirstOrder_20,390.14202373568,355.390278277642,241.394002848384,228.528449166119,356.190352544061,421.340124167375
crRNA1358:1730-1752_FirstOrder_21,405.284522373823,448.880333464193,401.046121134352,495.144973193259,411.224055083058,474.749435681549
crRNA1358:1730-1752_FirstOrder_22,510.391277626814,600.641587431403,449.580365093286,503.30670352062,609.956869807212,545.961851033781
crRNA1358:1730-1752_FirstOrder_23,461.400840856352,525.08113186967,412.541073650942,594.89945497212,420.396338839557,567.721200169185
crRNA1476:1966-1988_FirstOrder_01,496.13951420268,366.916449465025,510.886778515098,466.125487584862,311.857647720981,350.127708815142
crRNA1476:1966-1988_FirstOrder_02,238.717037354252,248.453023372478,180.087589426572,245.758768746105,175.802105332906,298.696519949641
crRNA1476:1966-1988_FirstOrder_03,396.377170233739,304.162850778162,335.908056873677,335.53780234708,304.214077923898,371.887057950547
crRNA1476:1966-1988_FirstOrder_04,157.660132879487,185.059081841871,132.830562413926,246.665627671367,131.469400509825,191.877896921293
crRNA1476:1966-1988_FirstOrder_05,304.631443190873,325.934507465441,199.245843620888,262.082229400827,233.893235790735,305.619949219997
crRNA1476:1966-1988_FirstOrder_06,211.104245719991,218.997252560277,180.087589426572,269.337100802926,160.51496573874,191.877896921293
crRNA1476:1966-1988_FirstOrder_07,194.180276653832,197.865938716741,150.711599661954,243.94505089558,163.572393657573,228.473165921745
crRNA1476:1966-1988_FirstOrder_08,180.819248443706,245.25130915376,163.483769124831,215.832424212446,207.905098480654,191.877896921293
crRNA1476:1966-1988_FirstOrder_09,337.588646109184,352.828906902668,249.05730452611,241.224474119793,340.903212949895,323.423053058055
crRNA1476:1966-1988_FirstOrder_10,281.472327626655,250.374051903708,189.028108050586,256.641075849253,235.421949750152,246.276269759803
crRNA1476:1966-1988_FirstOrder_11,447.149077432218,453.362733370398,547.926069957443,418.968823471219,420.396338839557,536.071237790415
crRNA1476:1966-1988_FirstOrder_12,388.360553307663,458.485476120346,306.532067109059,382.694466460724,377.592347975893,436.176044032423
crRNA1476:1966-1988_FirstOrder_13,317.101736186991,396.372220277226,282.264945129592,361.836711179689,311.857647720981,386.722977815595
crRNA1476:1966-1988_FirstOrder_14,195.961747081848,156.243653873414,159.652118285968,142.376851266193,149.813968022824,214.626307381034
crRNA1476:1966-1988_FirstOrder_15,80.1661692607562,94.1303980302944,67.6924981532505,103.381917479911,94.7802654838274,144.402953353138
crRNA1476:1966-1988_FirstOrder_16,228.918950000159,183.138053310641,178.810372480284,196.788386781936,201.790242642987,153.304505272167
crRNA1476:1966-1988_FirstOrder_17,154.987927237462,130.629940123674,109.840657380746,165.048324397753,76.4356979708286,134.512340109772
crRNA1476:1966-1988_FirstOrder_18,193.289541439823,146.638511217261,107.286223488171,138.749415565144,160.51496573874,157.260750569513
crRNA1476:1966-1988_FirstOrder_19,159.441603307504,152.401596810953,149.434382715666,131.494544163045,99.3664073620771,169.129486461552
crRNA1476:1966-1988_FirstOrder_20,155.87866245147,158.164682404644,153.266033554529,160.514029771441,158.986251779323,119.676420244724
crRNA1476:1966-1988_FirstOrder_21,221.793068288092,237.567195028838,168.592636909982,283.846843607124,183.445675129989,288.805906706275
crRNA1476:1966-1988_FirstOrder_22,208.432040077966,197.225595872998,132.830562413926,145.097428041981,137.584256347491,185.943528975273
crRNA1476:1966-1988_FirstOrder_23,343.823792607243,294.55770812201,320.581453518224,286.567420382912,253.766517263151,295.729335976631
crRNA1481:1971-1993_FirstOrder_01,314.429530544966,351.548221215181,265.661124827851,301.984022112372,373.006206097643,317.488685112036
crRNA1481:1971-1993_FirstOrder_02,551.365097471201,539.80901727577,493.00574126707,438.012860901729,447.913190109055,615.19614373734
crRNA1481:1971-1993_FirstOrder_03,375.890260311546,334.89930727785,270.769992613002,316.49376491657,342.431926909312,349.138647490806
crRNA1481:1971-1993_FirstOrder_04,358.966291245386,405.977362933379,319.304236571936,243.038191970317,278.225940613816,357.051138085498
crRNA1481:1971-1993_FirstOrder_05,229.809685214168,243.33028062253,232.45348422437,315.586905991308,200.261528683571,224.516920624399
crRNA1481:1971-1993_FirstOrder_06,548.692891829176,589.11541624402,415.095507543517,471.566641136437,527.406315998717,614.207082413004
crRNA1481:1971-1993_FirstOrder_07,498.811719844705,550.054502775666,453.41201593215,430.75798949963,562.566737065298,551.8962189798
crRNA1481:1971-1993_FirstOrder_08,473.87113385247,513.554960682287,445.748714254423,497.865549969046,527.406315998717,422.329185491711
crRNA1481:1971-1993_FirstOrder_09,99.762343968941,83.2445696866549,53.6431117440853,72.5487140209903,39.7465629448309,82.0920899199345
crRNA1481:1971-1993_FirstOrder_10,241.389242996277,226.041023841455,173.701504695133,246.665627671367,206.376384521237,291.773090679285
crRNA1481:1971-1993_FirstOrder_11,526.424511478965,499.46741811993,515.995646300249,455.243180481714,432.62605051489,534.093115141742
